season,gameday,team,opponent,off_ypp,off_pass_rate,off_explosive_rate,off_sack_rate,off_int_rate,off_pen_yds_pp,off_success_rate
2019,2019-11-17,MIN,DEN,4.684210526315789,0.5,0.07894736842105263,0.13157894736842105,0.0,0.32894736842105265,0.2236842105263158
2019,2019-11-17,NE,PHI,3.3777777777777778,0.5444444444444444,0.022222222222222223,0.02040816326530612,0.0,0.3,0.2
2019,2019-11-17,NO,TB,4.151162790697675,0.4186046511627907,0.023255813953488372,0.027777777777777776,0.0,0.5813953488372093,0.27906976744186046
2019,2019-11-17,NYJ,WAS,5.404494382022472,0.3707865168539326,0.07865168539325842,0.06060606060606061,0.030303030303030304,0.9550561797752809,0.2696629213483146
2019,2019-11-17,PHI,NE,3.2045454545454546,0.5113636363636364,0.045454545454545456,0.1111111111111111,0.044444444444444446,1.1477272727272727,0.20454545454545456
2019,2019-11-17,SF,ARI,6.329545454545454,0.5795454545454546,0.09090909090909091,0.0392156862745098,0.0392156862745098,1.4090909090909092,0.3068181818181818
2019,2019-11-17,TB,NO,5.294871794871795,0.717948717948718,0.08974358974358974,0.05357142857142857,0.07142857142857142,1.0384615384615385,0.23076923076923078
2019,2019-11-17,WAS,NYJ,3.7160493827160495,0.4444444444444444,0.06172839506172839,0.16666666666666666,0.027777777777777776,0.5061728395061729,0.16049382716049382
2019,2019-11-17,nan,ARI,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,ATL,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,BUF,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,CHI,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,CIN,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,DAL,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,DEN,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,HOU,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,JAX,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,NE,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,NO,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,nan,NYJ,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-18,KC,LAC,4.469879518072289,0.4457831325301205,0.060240963855421686,0.02702702702702703,0.02702702702702703,0.6024096385542169,0.2289156626506024
2019,2019-11-18,LAC,KC,5.065217391304348,0.5869565217391305,0.06521739130434782,0.05555555555555555,0.07407407407407407,1.2173913043478262,0.21739130434782608
2019,2019-11-18,nan,KC,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-21,HOU,IND,5.859154929577465,0.43661971830985913,0.08450704225352113,0.03225806451612903,0.03225806451612903,0.43661971830985913,0.23943661971830985
2019,2019-11-21,IND,HOU,3.9873417721518987,0.3037974683544304,0.0,0.041666666666666664,0.0,0.31645569620253167,0.25316455696202533
2019,2019-11-21,nan,IND,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-24,ATL,TB,3.3398058252427183,0.5631067961165048,0.02912621359223301,0.10344827586206896,0.034482758620689655,0.6310679611650486,0.18446601941747573
2019,2019-11-24,BUF,DEN,4.774193548387097,0.25806451612903225,0.053763440860215055,0.041666666666666664,0.041666666666666664,0.8064516129032258,0.23655913978494625
2019,2019-11-24,CAR,NO,3.934065934065934,0.43956043956043955,0.03296703296703297,0.1,0.0,0.7252747252747253,0.24175824175824176
2019,2019-11-24,CHI,NYG,4.559139784946237,0.45161290322580644,0.06451612903225806,0.07142857142857142,0.047619047619047616,0.7956989247311828,0.22580645161290322
2019,2019-11-24,CIN,PIT,3.4166666666666665,0.4027777777777778,0.041666666666666664,0.13793103448275862,0.0,0.7777777777777778,0.1111111111111111
2019,2019-11-24,CLE,MIA,5.78494623655914,0.43010752688172044,0.06451612903225806,0.025,0.05,1.2795698924731183,0.27956989247311825
2019,2019-11-24,DAL,NE,4.379746835443038,0.46835443037974683,0.0379746835443038,0.0,0.02702702702702703,0.9620253164556962,0.20253164556962025
2019,2019-11-24,DEN,BUF,2.262295081967213,0.4262295081967213,0.01639344262295082,0.15384615384615385,0.038461538461538464,1.3934426229508197,0.11475409836065574
2019,2019-11-24,DET,WAS,4.48314606741573,0.39325842696629215,0.0449438202247191,0.17142857142857143,0.08571428571428572,0.8764044943820225,0.23595505617977527
2019,2019-11-24,GB,SF,2.2954545454545454,0.4772727272727273,0.011363636363636364,0.14285714285714285,0.0,1.1477272727272727,0.13636363636363635
2019,2019-11-24,JAX,TEN,4.151515151515151,0.5151515151515151,0.04040404040404041,0.058823529411764705,0.0,0.8080808080808081,0.21212121212121213
2019,2019-11-24,LV,NYJ,3.157142857142857,0.4714285714285714,0.0,0.030303030303030304,0.030303030303030304,0.42857142857142855,0.15714285714285714
2019,2019-11-24,MIA,CLE,3.9342105263157894,0.5131578947368421,0.02631578947368421,0.10256410256410256,0.05128205128205128,0.5921052631578947,0.25
2019,2019-11-24,NE,DAL,3.313953488372093,0.4418604651162791,0.05813953488372093,0.05263157894736842,0.0,0.3488372093023256,0.18604651162790697
2019,2019-11-24,NO,CAR,5.646341463414634,0.5,0.0975609756097561,0.04878048780487805,0.024390243902439025,1.0,0.2804878048780488
2019,2019-11-24,NYG,CHI,3.4583333333333335,0.5277777777777778,0.05555555555555555,0.02631578947368421,0.0,0.19444444444444445,0.16666666666666666
2019,2019-11-24,NYJ,LV,5.170731707317073,0.3780487804878049,0.0975609756097561,0.06451612903225806,0.0,0.5121951219512195,0.2682926829268293
2019,2019-11-24,PHI,SEA,4.083333333333333,0.5357142857142857,0.011904761904761904,0.08888888888888889,0.044444444444444446,0.5952380952380952,0.27380952380952384
2019,2019-11-24,PIT,CIN,2.411111111111111,0.3333333333333333,0.022222222222222223,0.1,0.03333333333333333,1.0555555555555556,0.08888888888888889
2019,2019-11-24,SEA,PHI,4.746835443037975,0.3670886075949367,0.08860759493670886,0.20689655172413793,0.034482758620689655,0.6962025316455697,0.17721518987341772
2019,2019-11-24,SF,GB,5.075757575757576,0.30303030303030304,0.09090909090909091,0.2,0.0,0.4090909090909091,0.22727272727272727
